date,sku_name,sales,store
2015-09-27,Wilfred Sweater,85,1
2015-09-28,Wilfred Sweater,73,1
2015-09-29,Wilfred Sweater,73,1
2015-09-30,Wilfred Sweater,85,1
2015-10-01,Wilfred Sweater,76,1
2015-10-02,Wilfred Sweater,75,1
2015-10-03,Wilfred Sweater,92,1
2015-10-04,Wilfred Sweater,90,1
2015-10-05,Wilfred Sweater,51,1
2015-10-06,Wilfred Sweater,88,1
2015-10-07,Wilfred Sweater,70,1
2015-10-08,Wilfred Sweater,80,1
2015-10-09,Wilfred Sweater,72,1
2015-10-10,Wilfred Sweater,98,1
2015-10-11,Wilfred Sweater,91,1
2015-10-12,Wilfred Sweater,66,1
2015-10-13,Wilfred Sweater,68,1
2015-10-14,Wilfred Sweater,70,1
2015-10-15,Wilfred Sweater,86,1
2015-10-16,Wilfred Sweater,84,1
2015-10-17,Wilfred Sweater,82,1
2015-10-18,Wilfred Sweater,86,1
2015-10-19,Wilfred Sweater,67,1
2015-10-20,Wilfred Sweater,63,1
2015-10-21,Wilfred Sweater,79,1
2015-10-22,Wilfred Sweater,72,1
2015-10-23,Wilfred Sweater,94,1
2015-10-24,Wilfred Sweater,87,1
2015-10-25,Wilfred Sweater,81,1
2015-10-26,Wilfred Sweater,75,1
2015-10-27,Wilfred Sweater,69,1
2015-10-28,Wilfred Sweater,72,1
2015-10-29,Wilfred Sweater,69,1
2015-10-30,Wilfred Sweater,79,1
2015-10-31,Wilfred Sweater,75,1
2015-11-01,Wilfred Sweater,101,1
2015-11-02,Wilfred Sweater,60,1
2015-11-03,Wilfred Sweater,68,1
2015-11-04,Wilfred Sweater,89,1
2015-11-05,Wilfred Sweater,82,1
2015-11-06,Wilfred Sweater,88,1
2015-11-07,Wilfred Sweater,105,1
2015-11-08,Wilfred Sweater,93,1
2015-11-09,Wilfred Sweater,68,1
2015-11-10,Wilfred Sweater,71,1
2015-11-11,Wilfred Sweater,85,1
2015-11-12,Wilfred Sweater,75,1
2015-11-13,Wilfred Sweater,113,1
2015-11-14,Wilfred Sweater,81,1
2015-11-15,Wilfred Sweater,105,1
2015-11-16,Wilfred Sweater,76,1
2015-11-17,Wilfred Sweater,89,1
2015-11-18,Wilfred Sweater,66,1
2015-11-19,Wilfred Sweater,77,1
2015-11-20,Wilfred Sweater,72,1
2015-11-21,Wilfred Sweater,85,1
2015-11-22,Wilfred Sweater,91,1
2015-11-23,Wilfred Sweater,64,1
2015-11-24,Wilfred Sweater,59,1
2015-11-25,Wilfred Sweater,83,1
2015-11-26,Wilfred Sweater,84,1
2015-11-27,Wilfred Sweater,79,1
2015-11-28,Wilfred Sweater,88,1
2015-11-29,Wilfred Sweater,95,1
2015-11-30,Wilfred Sweater,57,1
2015-12-01,Wilfred Sweater,60,1
2015-12-02,Wilfred Sweater,60,1
2015-12-03,Wilfred Sweater,59,1
2015-12-04,Wilfred Sweater,64,1
2015-12-05,Wilfred Sweater,61,1
2015-12-06,Wilfred Sweater,76,1
2015-12-07,Wilfred Sweater,54,1
2015-12-08,Wilfred Sweater,48,1
2015-12-09,Wilfred Sweater,50,1
2015-12-10,Wilfred Sweater,67,1
2015-12-11,Wilfred Sweater,64,1
2015-12-12,Wilfred Sweater,60,1
2015-12-13,Wilfred Sweater,71,1
2015-12-14,Wilfred Sweater,49,1
2015-12-15,Wilfred Sweater,57,1
2015-12-16,Wilfred Sweater,50,1
2015-12-17,Wilfred Sweater,58,1
2015-12-18,Wilfred Sweater,65,1
2015-12-19,Wilfred Sweater,69,1
2015-12-20,Wilfred Sweater,78,1
2015-12-21,Wilfred Sweater,58,1
2015-12-22,Wilfred Sweater,63,1
2015-12-23,Wilfred Sweater,56,1
2015-12-24,Wilfred Sweater,46,1
2015-12-25,Wilfred Sweater,58,1
2015-12-26,Wilfred Sweater,67,1
2015-12-27,Wilfred Sweater,60,1
2015-12-28,Wilfred Sweater,45,1
2015-12-29,Wilfred Sweater,63,1
2015-12-30,Wilfred Sweater,51,1
2015-12-31,Wilfred Sweater,61,1
2016-01-01,Wilfred Sweater,48,1
2016-01-02,Wilfred Sweater,51,1
2016-01-03,Wilfred Sweater,75,1
2016-01-04,Wilfred Sweater,42,1
2016-01-05,Wilfred Sweater,49,1
2016-01-06,Wilfred Sweater,54,1
2016-01-07,Wilfred Sweater,64,1
2016-01-08,Wilfred Sweater,59,1
2016-01-09,Wilfred Sweater,78,1
2016-01-10,Wilfred Sweater,66,1
2016-01-11,Wilfred Sweater,49,1
2016-01-12,Wilfred Sweater,56,1
2016-01-13,Wilfred Sweater,47,1
2016-01-14,Wilfred Sweater,69,1
2016-01-15,Wilfred Sweater,60,1
2016-01-16,Wilfred Sweater,63,1
2016-01-17,Wilfred Sweater,64,1
2016-01-18,Wilfred Sweater,42,1
2016-01-19,Wilfred Sweater,42,1
2016-01-20,Wilfred Sweater,52,1
2016-01-21,Wilfred Sweater,62,1
2016-01-22,Wilfred Sweater,62,1
2016-01-23,Wilfred Sweater,61,1
2016-01-24,Wilfred Sweater,59,1
2016-01-25,Wilfred Sweater,50,1
2016-01-26,Wilfred Sweater,63,1
2016-01-27,Wilfred Sweater,45,1
2016-01-28,Wilfred Sweater,63,1
2016-01-29,Wilfred Sweater,64,1
2016-01-30,Wilfred Sweater,68,1
2016-01-31,Wilfred Sweater,80,1
2016-02-01,Wilfred Sweater,56,1
2016-02-02,Wilfred Sweater,41,1
2016-02-03,Wilfred Sweater,52,1
2016-02-04,Wilfred Sweater,44,1
2016-02-05,Wilfred Sweater,81,1
2016-02-06,Wilfred Sweater,67,1
2016-02-07,Wilfred Sweater,83,1
2016-02-08,Wilfred Sweater,52,1
2016-02-09,Wilfred Sweater,47,1
2016-02-10,Wilfred Sweater,64,1
2016-02-11,Wilfred Sweater,66,1
2016-02-12,Wilfred Sweater,68,1
2016-02-13,Wilfred Sweater,67,1
2016-02-14,Wilfred Sweater,78,1
2016-02-15,Wilfred Sweater,64,1
2016-02-16,Wilfred Sweater,73,1
2016-02-17,Wilfred Sweater,55,1
2016-02-18,Wilfred Sweater,58,1
2016-02-19,Wilfred Sweater,68,1
2016-02-20,Wilfred Sweater,87,1
2016-02-21,Wilfred Sweater,75,1
2016-02-22,Wilfred Sweater,47,1
2016-02-23,Wilfred Sweater,60,1
2016-02-24,Wilfred Sweater,76,1
2016-02-25,Wilfred Sweater,51,1
2016-02-26,Wilfred Sweater,67,1
2016-02-27,Wilfred Sweater,62,1
2016-02-28,Wilfred Sweater,66,1
2016-02-29,Wilfred Sweater,48,1
2016-03-01,Wilfred Sweater,72,1
2016-03-02,Wilfred Sweater,60,1
2016-03-03,Wilfred Sweater,71,1
2016-03-04,Wilfred Sweater,79,1
2016-03-05,Wilfred Sweater,61,1
2016-03-06,Wilfred Sweater,82,1
2016-03-07,Wilfred Sweater,54,1
2016-03-08,Wilfred Sweater,71,1
2016-03-09,Wilfred Sweater,60,1
2016-03-10,Wilfred Sweater,81,1
2016-03-11,Wilfred Sweater,76,1
2016-03-12,Wilfred Sweater,72,1
2016-03-13,Wilfred Sweater,78,1
2016-03-14,Wilfred Sweater,64,1
2016-03-15,Wilfred Sweater,61,1
2016-03-16,Wilfred Sweater,60,1
2016-03-17,Wilfred Sweater,73,1
2016-03-18,Wilfred Sweater,94,1
2016-03-19,Wilfred Sweater,97,1
2016-03-20,Wilfred Sweater,99,1
2016-03-21,Wilfred Sweater,71,1
2016-03-22,Wilfred Sweater,80,1
2016-03-23,Wilfred Sweater,73,1
2016-03-24,Wilfred Sweater,81,1
2016-03-25,Wilfred Sweater,91,1
2016-03-26,Wilfred Sweater,86,1
2016-03-27,Wilfred Sweater,77,1
2016-03-28,Wilfred Sweater,52,1
2016-03-29,Wilfred Sweater,78,1
2016-03-30,Wilfred Sweater,73,1
2016-03-31,Wilfred Sweater,73,1
2016-04-01,Wilfred Sweater,95,1
2016-04-02,Wilfred Sweater,100,1
2016-04-03,Wilfred Sweater,107,1
2016-04-04,Wilfred Sweater,70,1
2016-04-05,Wilfred Sweater,84,1
2016-04-06,Wilfred Sweater,70,1
2016-04-07,Wilfred Sweater,82,1
2016-04-08,Wilfred Sweater,92,1
2016-04-09,Wilfred Sweater,105,1
2016-04-10,Wilfred Sweater,90,1
2016-04-11,Wilfred Sweater,67,1
2016-04-12,Wilfred Sweater,82,1
2016-04-13,Wilfred Sweater,82,1
2016-04-14,Wilfred Sweater,84,1
2016-04-15,Wilfred Sweater,118,1
2016-04-16,Wilfred Sweater,98,1
2016-04-17,Wilfred Sweater,89,1
2016-04-18,Wilfred Sweater,67,1
2016-04-19,Wilfred Sweater,75,1
2016-04-20,Wilfred Sweater,78,1
2016-04-21,Wilfred Sweater,79,1
2016-04-22,Wilfred Sweater,98,1
2016-04-23,Wilfred Sweater,93,1
2016-04-24,Wilfred Sweater,101,1
2016-04-25,Wilfred Sweater,66,1
2016-04-26,Wilfred Sweater,80,1
2016-04-27,Wilfred Sweater,88,1
2016-04-28,Wilfred Sweater,79,1
2016-04-29,Wilfred Sweater,96,1
2016-04-30,Wilfred Sweater,93,1
2016-05-01,Wilfred Sweater,110,1
2016-05-02,Wilfred Sweater,80,1
2016-05-03,Wilfred Sweater,77,1
2016-05-04,Wilfred Sweater,90,1
2016-05-05,Wilfred Sweater,91,1
2016-05-06,Wilfred Sweater,110,1
2016-05-07,Wilfred Sweater,125,1
2016-05-08,Wilfred Sweater,118,1
2016-05-09,Wilfred Sweater,83,1
2016-05-10,Wilfred Sweater,92,1
2016-05-11,Wilfred Sweater,78,1
2016-05-12,Wilfred Sweater,92,1
2016-05-13,Wilfred Sweater,105,1
2016-05-14,Wilfred Sweater,92,1
2016-05-15,Wilfred Sweater,104,1
2016-05-16,Wilfred Sweater,81,1
2016-05-17,Wilfred Sweater,97,1
2016-05-18,Wilfred Sweater,88,1
2016-05-19,Wilfred Sweater,107,1
2016-05-20,Wilfred Sweater,99,1
2016-05-21,Wilfred Sweater,106,1
2016-05-22,Wilfred Sweater,106,1
2016-05-23,Wilfred Sweater,72,1
2016-05-24,Wilfred Sweater,87,1
2016-05-25,Wilfred Sweater,82,1
2016-05-26,Wilfred Sweater,92,1
2016-05-27,Wilfred Sweater,96,1
2016-05-28,Wilfred Sweater,105,1
2016-05-29,Wilfred Sweater,96,1
2016-05-30,Wilfred Sweater,83,1
2016-05-31,Wilfred Sweater,84,1
2016-06-01,Wilfred Sweater,81,1
2016-06-02,Wilfred Sweater,85,1
2016-06-03,Wilfred Sweater,91,1
2016-06-04,Wilfred Sweater,103,1
2016-06-05,Wilfred Sweater,114,1
2016-06-06,Wilfred Sweater,90,1
2016-06-07,Wilfred Sweater,92,1
2016-06-08,Wilfred Sweater,97,1
2016-06-09,Wilfred Sweater,110,1
2016-06-10,Wilfred Sweater,115,1
2016-06-11,Wilfred Sweater,108,1
2016-06-12,Wilfred Sweater,119,1
2016-06-13,Wilfred Sweater,83,1
2016-06-14,Wilfred Sweater,83,1
2016-06-15,Wilfred Sweater,121,1
2016-06-16,Wilfred Sweater,104,1
2016-06-17,Wilfred Sweater,88,1
2016-06-18,Wilfred Sweater,119,1
2016-06-19,Wilfred Sweater,132,1
2016-06-20,Wilfred Sweater,72,1
2016-06-21,Wilfred Sweater,102,1
2016-06-22,Wilfred Sweater,89,1
2016-06-23,Wilfred Sweater,92,1
2016-06-24,Wilfred Sweater,117,1
2016-06-25,Wilfred Sweater,129,1
2016-06-26,Wilfred Sweater,111,1
2016-06-27,Wilfred Sweater,89,1
2016-06-28,Wilfred Sweater,102,1
2016-06-29,Wilfred Sweater,88,1
2016-06-30,Wilfred Sweater,92,1
2016-07-01,Wilfred Sweater,112,1
2016-07-02,Wilfred Sweater,103,1
2016-07-03,Wilfred Sweater,118,1
2016-07-04,Wilfred Sweater,78,1
2016-07-05,Wilfred Sweater,105,1
2016-07-06,Wilfred Sweater,85,1
2016-07-07,Wilfred Sweater,99,1
2016-07-08,Wilfred Sweater,101,1
2016-07-09,Wilfred Sweater,98,1
2016-07-10,Wilfred Sweater,104,1
2016-07-11,Wilfred Sweater,75,1
2016-07-12,Wilfred Sweater,95,1
2016-07-13,Wilfred Sweater,107,1
2016-07-14,Wilfred Sweater,92,1
2016-07-15,Wilfred Sweater,95,1
2016-07-16,Wilfred Sweater,122,1
2016-07-17,Wilfred Sweater,108,1
2016-07-18,Wilfred Sweater,78,1
2016-07-19,Wilfred Sweater,99,1
2016-07-20,Wilfred Sweater,114,1
2016-07-21,Wilfred Sweater,106,1
2016-07-22,Wilfred Sweater,120,1
2016-07-23,Wilfred Sweater,110,1
2016-07-24,Wilfred Sweater,115,1
2016-07-25,Wilfred Sweater,76,1
2016-07-26,Wilfred Sweater,110,1
2016-07-27,Wilfred Sweater,97,1
2016-07-28,Wilfred Sweater,114,1
2016-07-29,Wilfred Sweater,122,1
2016-07-30,Wilfred Sweater,128,1
2016-07-31,Wilfred Sweater,127,1
2016-08-01,Wilfred Sweater,77,1
2016-08-02,Wilfred Sweater,92,1
2016-08-03,Wilfred Sweater,109,1
2016-08-04,Wilfred Sweater,103,1
2016-08-05,Wilfred Sweater,111,1
2016-08-06,Wilfred Sweater,109,1
2016-08-07,Wilfred Sweater,94,1
2016-08-08,Wilfred Sweater,83,1
2016-08-09,Wilfred Sweater,80,1
2016-08-10,Wilfred Sweater,82,1
2016-08-11,Wilfred Sweater,87,1
2016-08-12,Wilfred Sweater,100,1
2016-08-13,Wilfred Sweater,92,1
2016-08-14,Wilfred Sweater,103,1
2016-08-15,Wilfred Sweater,71,1
2016-08-16,Wilfred Sweater,69,1
2016-08-17,Wilfred Sweater,92,1
2016-08-18,Wilfred Sweater,93,1
2016-08-19,Wilfred Sweater,84,1
2016-08-20,Wilfred Sweater,123,1
2016-08-21,Wilfred Sweater,106,1
2016-08-22,Wilfred Sweater,75,1
2016-08-23,Wilfred Sweater,90,1
2016-08-24,Wilfred Sweater,76,1
2016-08-25,Wilfred Sweater,90,1
2016-08-26,Wilfred Sweater,77,1
2016-08-27,Wilfred Sweater,88,1
2016-08-28,Wilfred Sweater,106,1
2016-08-29,Wilfred Sweater,69,1
2016-08-30,Wilfred Sweater,95,1
2016-08-31,Wilfred Sweater,93,1
2016-09-01,Wilfred Sweater,99,1
2016-09-02,Wilfred Sweater,100,1
2016-09-03,Wilfred Sweater,102,1
2016-09-04,Wilfred Sweater,113,1
2016-09-05,Wilfred Sweater,59,1
2016-09-06,Wilfred Sweater,86,1
2016-09-07,Wilfred Sweater,81,1
2016-09-08,Wilfred Sweater,86,1
2016-09-09,Wilfred Sweater,102,1
2016-09-10,Wilfred Sweater,97,1
2016-09-11,Wilfred Sweater,108,1
2016-09-12,Wilfred Sweater,71,1
2016-09-13,Wilfred Sweater,76,1
2016-09-14,Wilfred Sweater,81,1
2016-09-15,Wilfred Sweater,88,1
2016-09-16,Wilfred Sweater,98,1
2016-09-17,Wilfred Sweater,112,1
2016-09-18,Wilfred Sweater,101,1
2016-09-19,Wilfred Sweater,80,1
2016-09-20,Wilfred Sweater,79,1
2016-09-21,Wilfred Sweater,86,1
2016-09-22,Wilfred Sweater,75,1
2016-09-23,Wilfred Sweater,99,1
2016-09-24,Wilfred Sweater,97,1
2016-09-25,Wilfred Sweater,103,1
2016-09-26,Wilfred Sweater,61,1
2016-09-27,Wilfred Sweater,91,1
2016-09-28,Wilfred Sweater,93,1
2016-09-29,Wilfred Sweater,74,1
2016-09-30,Wilfred Sweater,82,1
2016-10-01,Wilfred Sweater,76,1
2016-10-02,Wilfred Sweater,92,1
2016-10-03,Wilfred Sweater,78,1
2016-10-04,Wilfred Sweater,64,1
2016-10-05,Wilfred Sweater,72,1
2016-10-06,Wilfred Sweater,79,1
2016-10-07,Wilfred Sweater,81,1
2016-10-08,Wilfred Sweater,78,1
2016-10-09,Wilfred Sweater,101,1
2016-10-10,Wilfred Sweater,66,1
2016-10-11,Wilfred Sweater,67,1
2016-10-12,Wilfred Sweater,75,1
2016-10-13,Wilfred Sweater,77,1
2016-10-14,Wilfred Sweater,93,1
2016-10-15,Wilfred Sweater,109,1
2016-10-16,Wilfred Sweater,97,1
2016-10-17,Wilfred Sweater,69,1
2016-10-18,Wilfred Sweater,71,1
2016-10-19,Wilfred Sweater,72,1
2016-10-20,Wilfred Sweater,91,1
2016-10-21,Wilfred Sweater,71,1
2016-10-22,Wilfred Sweater,93,1
2016-10-23,Wilfred Sweater,89,1
2016-10-24,Wilfred Sweater,65,1
2016-10-25,Wilfred Sweater,74,1
2016-10-26,Wilfred Sweater,79,1
2016-10-27,Wilfred Sweater,78,1
2016-10-28,Wilfred Sweater,75,1
2016-10-29,Wilfred Sweater,105,1
2016-10-30,Wilfred Sweater,98,1
2016-10-31,Wilfred Sweater,74,1
2016-11-01,Wilfred Sweater,86,1
2016-11-02,Wilfred Sweater,72,1
2016-11-03,Wilfred Sweater,89,1
2016-11-04,Wilfred Sweater,94,1
2016-11-05,Wilfred Sweater,110,1
2016-11-06,Wilfred Sweater,105,1
2016-11-07,Wilfred Sweater,65,1
2016-11-08,Wilfred Sweater,88,1
2016-11-09,Wilfred Sweater,91,1
2016-11-10,Wilfred Sweater,76,1
2016-11-11,Wilfred Sweater,97,1
2016-11-12,Wilfred Sweater,111,1
2016-11-13,Wilfred Sweater,100,1
2016-11-14,Wilfred Sweater,59,1
2016-11-15,Wilfred Sweater,84,1
2016-11-16,Wilfred Sweater,84,1
2016-11-17,Wilfred Sweater,96,1
2016-11-18,Wilfred Sweater,93,1
2016-11-19,Wilfred Sweater,98,1
2016-11-20,Wilfred Sweater,108,1
2016-11-21,Wilfred Sweater,64,1
2016-11-22,Wilfred Sweater,83,1
2016-11-23,Wilfred Sweater,83,1
2016-11-24,Wilfred Sweater,77,1
2016-11-25,Wilfred Sweater,93,1
2016-11-26,Wilfred Sweater,96,1
2016-11-27,Wilfred Sweater,106,1
2016-11-28,Wilfred Sweater,68,1
2016-11-29,Wilfred Sweater,102,1
2016-11-30,Wilfred Sweater,76,1
2016-12-01,Wilfred Sweater,71,1
2016-12-02,Wilfred Sweater,62,1
2016-12-03,Wilfred Sweater,61,1
2016-12-04,Wilfred Sweater,65,1
2016-12-05,Wilfred Sweater,50,1
2016-12-06,Wilfred Sweater,68,1
2016-12-07,Wilfred Sweater,69,1
2016-12-08,Wilfred Sweater,52,1
2016-12-09,Wilfred Sweater,71,1
2016-12-10,Wilfred Sweater,67,1
2016-12-11,Wilfred Sweater,79,1
2016-12-12,Wilfred Sweater,63,1
2016-12-13,Wilfred Sweater,50,1
2016-12-14,Wilfred Sweater,57,1
2016-12-15,Wilfred Sweater,59,1
2016-12-16,Wilfred Sweater,75,1
2016-12-17,Wilfred Sweater,65,1
2016-12-18,Wilfred Sweater,61,1
2016-12-19,Wilfred Sweater,51,1
2016-12-20,Wilfred Sweater,51,1
2016-12-21,Wilfred Sweater,68,1
2016-12-22,Wilfred Sweater,61,1
2016-12-23,Wilfred Sweater,65,1
2016-12-24,Wilfred Sweater,76,1
2016-12-25,Wilfred Sweater,73,1
2016-12-26,Wilfred Sweater,45,1
2016-12-27,Wilfred Sweater,53,1
2016-12-28,Wilfred Sweater,56,1
2016-12-29,Wilfred Sweater,67,1
2016-12-30,Wilfred Sweater,68,1
2016-12-31,Wilfred Sweater,55,1
2017-01-01,Wilfred Sweater,60,1
2017-01-02,Wilfred Sweater,45,1
2017-01-03,Wilfred Sweater,54,1
2017-01-04,Wilfred Sweater,52,1
2017-01-05,Wilfred Sweater,67,1
2017-01-06,Wilfred Sweater,66,1
2017-01-07,Wilfred Sweater,58,1
2017-01-08,Wilfred Sweater,61,1
2017-01-09,Wilfred Sweater,46,1
2017-01-10,Wilfred Sweater,57,1
2017-01-11,Wilfred Sweater,52,1
2017-01-12,Wilfred Sweater,51,1
2017-01-13,Wilfred Sweater,63,1
2017-01-14,Wilfred Sweater,62,1
2017-01-15,Wilfred Sweater,75,1
2017-01-16,Wilfred Sweater,52,1
2017-01-17,Wilfred Sweater,56,1
2017-01-18,Wilfred Sweater,53,1
2017-01-19,Wilfred Sweater,72,1
2017-01-20,Wilfred Sweater,55,1
2017-01-21,Wilfred Sweater,54,1
2017-01-22,Wilfred Sweater,73,1
2017-01-23,Wilfred Sweater,44,1
2017-01-24,Wilfred Sweater,53,1
2017-01-25,Wilfred Sweater,44,1
2017-01-26,Wilfred Sweater,52,1
2017-01-27,Wilfred Sweater,56,1
2017-01-28,Wilfred Sweater,68,1
2017-01-29,Wilfred Sweater,50,1
2017-01-30,Wilfred Sweater,52,1
2017-01-31,Wilfred Sweater,54,1
2017-02-01,Wilfred Sweater,66,1
2017-02-02,Wilfred Sweater,78,1
2017-02-03,Wilfred Sweater,71,1
2017-02-04,Wilfred Sweater,70,1
2017-02-05,Wilfred Sweater,76,1
2017-02-06,Wilfred Sweater,48,1
2017-02-07,Wilfred Sweater,55,1
2017-02-08,Wilfred Sweater,64,1
2017-02-09,Wilfred Sweater,68,1
2017-02-10,Wilfred Sweater,69,1
2017-02-11,Wilfred Sweater,73,1
2017-02-12,Wilfred Sweater,87,1
2017-02-13,Wilfred Sweater,48,1
2017-02-14,Wilfred Sweater,65,1
2017-02-15,Wilfred Sweater,73,1
2017-02-16,Wilfred Sweater,66,1
2017-02-17,Wilfred Sweater,73,1
2017-02-18,Wilfred Sweater,68,1
2017-02-19,Wilfred Sweater,83,1
2017-02-20,Wilfred Sweater,56,1
2017-02-21,Wilfred Sweater,56,1
2017-02-22,Wilfred Sweater,56,1
2017-02-23,Wilfred Sweater,63,1
2017-02-24,Wilfred Sweater,83,1
2017-02-25,Wilfred Sweater,68,1
2017-02-26,Wilfred Sweater,64,1
2017-02-27,Wilfred Sweater,48,1
2017-02-28,Wilfred Sweater,59,1
2017-03-01,Wilfred Sweater,80,1
2017-03-02,Wilfred Sweater,73,1
2017-03-03,Wilfred Sweater,93,1
2017-03-04,Wilfred Sweater,80,1
2017-03-05,Wilfred Sweater,91,1
2017-03-06,Wilfred Sweater,70,1
2017-03-07,Wilfred Sweater,56,1
2017-03-08,Wilfred Sweater,57,1
2017-03-09,Wilfred Sweater,79,1
2017-03-10,Wilfred Sweater,79,1
2017-03-11,Wilfred Sweater,91,1
2017-03-12,Wilfred Sweater,96,1
2017-03-13,Wilfred Sweater,58,1
2017-03-14,Wilfred Sweater,65,1
2017-03-15,Wilfred Sweater,76,1
2017-03-16,Wilfred Sweater,87,1
2017-03-17,Wilfred Sweater,85,1
2017-03-18,Wilfred Sweater,104,1
2017-03-19,Wilfred Sweater,88,1
2017-03-20,Wilfred Sweater,56,1
2017-03-21,Wilfred Sweater,65,1
2017-03-22,Wilfred Sweater,81,1
2017-03-23,Wilfred Sweater,75,1
2017-03-24,Wilfred Sweater,96,1
2017-03-25,Wilfred Sweater,93,1
2017-03-26,Wilfred Sweater,84,1
2017-03-27,Wilfred Sweater,65,1
2017-03-28,Wilfred Sweater,71,1
2017-03-29,Wilfred Sweater,71,1
2017-03-30,Wilfred Sweater,74,1
2017-03-31,Wilfred Sweater,67,1
2017-04-01,Wilfred Sweater,105,1
2017-04-02,Wilfred Sweater,132,1
2017-04-03,Wilfred Sweater,74,1
2017-04-04,Wilfred Sweater,71,1
2017-04-05,Wilfred Sweater,77,1
2017-04-06,Wilfred Sweater,86,1
2017-04-07,Wilfred Sweater,91,1
2017-04-08,Wilfred Sweater,89,1
2017-04-09,Wilfred Sweater,101,1
2017-04-10,Wilfred Sweater,73,1
2017-04-11,Wilfred Sweater,65,1
2017-04-12,Wilfred Sweater,77,1
2017-04-13,Wilfred Sweater,82,1
2017-04-14,Wilfred Sweater,106,1
2017-04-15,Wilfred Sweater,115,1
2017-04-16,Wilfred Sweater,110,1
2017-04-17,Wilfred Sweater,73,1
2017-04-18,Wilfred Sweater,93,1
2017-04-19,Wilfred Sweater,79,1
2017-04-20,Wilfred Sweater,79,1
2017-04-21,Wilfred Sweater,113,1
2017-04-22,Wilfred Sweater,125,1
2017-04-23,Wilfred Sweater,97,1
2017-04-24,Wilfred Sweater,87,1
2017-04-25,Wilfred Sweater,94,1
2017-04-26,Wilfred Sweater,79,1
2017-04-27,Wilfred Sweater,100,1
2017-04-28,Wilfred Sweater,90,1
2017-04-29,Wilfred Sweater,98,1
2017-04-30,Wilfred Sweater,125,1
2017-05-01,Wilfred Sweater,73,1
2017-05-02,Wilfred Sweater,101,1
2017-05-03,Wilfred Sweater,90,1
2017-05-04,Wilfred Sweater,91,1
2017-05-05,Wilfred Sweater,99,1
2017-05-06,Wilfred Sweater,116,1
2017-05-07,Wilfred Sweater,109,1
2017-05-08,Wilfred Sweater,94,1
2017-05-09,Wilfred Sweater,115,1
2017-05-10,Wilfred Sweater,101,1
2017-05-11,Wilfred Sweater,88,1
2017-05-12,Wilfred Sweater,82,1
2017-05-13,Wilfred Sweater,98,1
2017-05-14,Wilfred Sweater,116,1
2017-05-15,Wilfred Sweater,80,1
2017-05-16,Wilfred Sweater,85,1
2017-05-17,Wilfred Sweater,84,1
2017-05-18,Wilfred Sweater,105,1
2017-05-19,Wilfred Sweater,101,1
2017-05-20,Wilfred Sweater,104,1
2017-05-21,Wilfred Sweater,101,1
2017-05-22,Wilfred Sweater,66,1
2017-05-23,Wilfred Sweater,90,1
2017-05-24,Wilfred Sweater,86,1
2017-05-25,Wilfred Sweater,95,1
2017-05-26,Wilfred Sweater,118,1
2017-05-27,Wilfred Sweater,65,1
2017-05-28,Wilfred Sweater,127,1
2017-05-29,Wilfred Sweater,73,1
2017-05-30,Wilfred Sweater,93,1
2017-05-31,Wilfred Sweater,88,1
2017-06-01,Wilfred Sweater,100,1
2017-06-02,Wilfred Sweater,104,1
2017-06-03,Wilfred Sweater,104,1
2017-06-04,Wilfred Sweater,118,1
2017-06-05,Wilfred Sweater,65,1
2017-06-06,Wilfred Sweater,82,1
2017-06-07,Wilfred Sweater,98,1
2017-06-08,Wilfred Sweater,89,1
2017-06-09,Wilfred Sweater,85,1
2017-06-10,Wilfred Sweater,123,1
2017-06-11,Wilfred Sweater,129,1
2017-06-12,Wilfred Sweater,74,1
2017-06-13,Wilfred Sweater,103,1
2017-06-14,Wilfred Sweater,95,1
2017-06-15,Wilfred Sweater,94,1
2017-06-16,Wilfred Sweater,105,1
2017-06-17,Wilfred Sweater,94,1
2017-06-18,Wilfred Sweater,125,1
2017-06-19,Wilfred Sweater,88,1
2017-06-20,Wilfred Sweater,99,1
2017-06-21,Wilfred Sweater,107,1
2017-06-22,Wilfred Sweater,99,1
2017-06-23,Wilfred Sweater,112,1
2017-06-24,Wilfred Sweater,115,1
2017-06-25,Wilfred Sweater,134,1
2017-06-26,Wilfred Sweater,95,1
2017-06-27,Wilfred Sweater,93,1
2017-06-28,Wilfred Sweater,93,1
2017-06-29,Wilfred Sweater,98,1
2017-06-30,Wilfred Sweater,116,1
2017-07-01,Wilfred Sweater,111,1
2017-07-02,Wilfred Sweater,137,1
2017-07-03,Wilfred Sweater,87,1
2017-07-04,Wilfred Sweater,108,1
2017-07-05,Wilfred Sweater,101,1
2017-07-06,Wilfred Sweater,96,1
2017-07-07,Wilfred Sweater,104,1
2017-07-08,Wilfred Sweater,118,1
2017-07-09,Wilfred Sweater,128,1
2017-07-10,Wilfred Sweater,84,1
2017-07-11,Wilfred Sweater,98,1
2017-07-12,Wilfred Sweater,108,1
2017-07-13,Wilfred Sweater,100,1
2017-07-14,Wilfred Sweater,116,1
2017-07-15,Wilfred Sweater,126,1
2017-07-16,Wilfred Sweater,131,1
2017-07-17,Wilfred Sweater,101,1
2017-07-18,Wilfred Sweater,114,1
2017-07-19,Wilfred Sweater,100,1
2017-07-20,Wilfred Sweater,108,1
2017-07-21,Wilfred Sweater,115,1
2017-07-22,Wilfred Sweater,107,1
2017-07-23,Wilfred Sweater,124,1
